1934,50992,354.31,3364,-1887.4,1275.4
1941,46464,-3696.8,-1118.9,1039.8,1057
1938,27300,1986.2,-21.669,802.99,1794.8
1946,44082,-238.06,-76.484,1319.6,1847.6
1927,35296,-2577.8,-940.51,581.31,1459.1
1925,48354,-687.73,230.53,-537.62,219.78
1943,54982,-762.29,-2468.7,1045.2,1673.4
1945,44649,-2589.2,-824.29,733.99,646.2
1947,50714,-4021.2,-1598.7,959.26,1523.9
1942,54843,3165.1,-2198.5,670.9,1473.7
1940,49765,-1878.4,1981.2,2513.7,-168.09
1939,21443,2165.7,681.26,-448.02,-124.56
1949,40397,-3451.8,-726.09,1693.6,2009.7
1929,23546,74.363,2192.4,2915.2,460.45
1930,17744,-1489.7,-552.33,920.25,1616
1936,9390.6,-425.95,-2.2741,1534.1,1664.4
1928,14158,49.297,-564.45,1247.5,1562.8
1958,20877,-1092,-337.31,1339.5,1413.9
1987,18339,7793,-1278.5,1056.3,619.72
1973,33880,6974.5,236.18,189.36,1021.9
1939,28204,461.57,1165,1115.1,-307.46
1953,44228,3620.4,3352.9,234.93,-88.301
1944,65263,197,-2403,1286.9,1224.1
1960,8093.8,1093.6,-462.13,1031.1,1619.5
1997,27530,795.13,2253.1,2209.9,968.58
1959,31991,212.77,-801.67,1644.5,1396.2
1975,23655,-1492.7,-350.17,825.36,1724.3
1986,13175,2105.2,673.64,719.61,1857
1992,37423,727.56,1901.2,-1082.2,1212.1
1951,51931,2413.9,5072.4,-1849.9,1960.8
1954,29811,3256.8,1801.7,-156.32,1411.4
1950,34528,2016.7,-775.78,517.15,672.66
1949,80972,2153.5,12398,5683.1,-866
1932,71880,1872.4,-1122.9,953.55,1149.3
1970,80280,110.65,2090.8,2096.7,2188.2
1961,55694,-33.898,-1779.3,255.34,195.74
1941,37739,-1423.5,-291.63,1193.1,1973
1978,18719,733.26,-332.78,904.88,541.01
1956,86044,-2866.7,-1944.2,1778.8,-269.59
1987,13359,-543.21,-301.18,1066.2,1028.6
1968,33440,-884.27,1901.3,1966.7,1231.2
1969,27500,-1342.6,-222.8,628.54,1050.6
1957,52484,-3067.7,1081.1,1628.5,2312.5
1977,44607,537.79,132.42,1477.8,2790.7
1935,63529,6729,-1418.8,61.181,1595.2
1966,15290,-61.703,447.28,716.51,1267.3
1933,99966,-116.64,-799.9,-310.79,1212.7
1936,43113,14751,-2634.7,823.51,1118.3
1967,47923,-3225.4,-1301.8,1066.6,676.6
1976,44540,882.35,1382.3,264.01,1410.6
1974,39161,256.39,-1375.9,781.07,933.14
1945,44115,-1754.7,-81.83,562.83,1816
1963,47522,2340.3,1108.9,-26.243,1494.5
1947,50005,306.07,1243,385.46,1305
1937,23649,2668.8,2296.5,787.44,2197.9
1936,26791,-1845.3,316.22,822.94,1072.1
1940,64379,-2136.6,2800.2,1985.5,1259.8
1946,27959,691.09,-26.176,-134.18,375.02
1933,29169,4878.2,2499.5,-1431.7,950.42
1939,33475,-250.86,-962,1259.8,1283.8
1945,21695,-889.86,-691.72,823.15,1175
1931,25080,9229.6,509.92,819.64,515.35
1932,34667,-212.85,1550.3,2146.2,188.04
1938,32808,882.6,-974.05,679.55,841.07
1929,13235,-720.11,129.71,1752.6,2286.2
1944,47968,-2089.9,370.02,-549.28,490.75
1942,36493,-1167,-1643,599.57,448.35
1934,26743,4918.4,4280.6,-1701,1087.8
1928,38470,-1170.9,323.81,375.22,2090.4
1941,62008,-1708.4,-2564.8,539.36,724.16
1948,20147,902.65,-829.58,757.89,368.71
1962,43475,-2092.8,-1662.9,309.3,599.65
1961,15042,-945.71,-216.49,433.42,1160.8
1956,46579,-1257.3,1660.5,2971,-478.18
1947,15814,-817.51,-332.25,1486.1,1455.9
1955,50626,1485.6,-2443.4,514.89,417.4
1959,14378,3079.8,-57.509,449.07,1267.5
1960,21661,2832.3,719.54,267.39,1237.7
1944,17323,-1598.3,-555.6,962.41,1399.8
1943,42142,1004.4,-1072,980.97,2242.5
1963,29117,2339.5,-138.95,651.49,1211.1
1957,24008,-60.837,-306.02,930.02,985.65
1942,67260,12286,-1955.3,1282.2,1635.4
1935,25856,4266.4,-1246.2,900.22,1362
1953,28825,2691.2,438.42,1048.1,1268.5
1938,21695,1653.6,1489.6,453.72,1114.8
1972,46640,1773.8,2727.1,224.12,1643.2
1984,22529,-1484.6,-523.18,682.15,1138.2
1976,9073.4,2169.1,-792.33,448.17,-56.867
1958,55540,-2403.2,-1889.8,922.12,838.65
1980,10762,-385.47,-35.348,302.59,59.713
1979,10396,-61.916,66.143,456.55,777.17
1977,7581.3,1658.7,-128.06,-55.566,-534.05
1973,79190,16202,-4787,1309.3,904.12
1934,56803,-4537,-2121.2,1266.8,1832
1950,20345,2063.6,-306.47,1446.1,880.66
1975,35487,-964.17,-1284.9,682.18,1083.7
1940,29085,-1203.6,-605.33,872.39,188.2
1968,39437,-2890.2,80.682,950.33,507.34
1981,25301,-967.67,-1039.7,1149.5,1193.8
1960,24821,-1198.9,592.96,1755.9,641.79
1991,19527,2985.1,233.05,1324.6,1208.6
1989,12748,-135.97,-722.99,725.41,771.51
1949,11766,828.35,-99.039,1013.6,1816.1
1943,26918,7451.4,-1621.9,413.4,-1181.9
1939,20873,890.43,-956.94,1077.4,1420.3
1974,34478,-359.23,-1260.8,10.982,-77.346
1982,17808,-531.71,-317.06,1132.2,1402.4
1988,31343,563.2,2474.8,1143.3,394.52
1983,44635,41.531,789.82,26.472,1764.4
1978,27520,18686,-1797.8,1148.1,883.19
1969,36926,-1523.1,887.48,1483.9,-252.36
