1941,41796,-3314.6,-1835.5,826.24,1115.9
1938,29193,3181.9,401.11,910.07,1836.4
1946,42784,1577.2,-722.51,636.32,1599.5
1927,21786,-1617.6,-718.58,204.6,-107.21
1925,50442,-3234,-1094.9,377.46,-236.88
1943,56218,-4809.2,-910.79,1730.9,1404.5
1945,49976,4185.7,-934.21,2044.9,497.71
1947,51479,-3592.2,-1346.5,1063.2,909.58
1942,54444,1718,-2637.5,920.4,753.72
1940,47179,2922.4,3649.7,648.12,1436.1
1939,18517,-325.65,338.24,-483.15,-134.72
1949,39567,-2550.3,632.71,2713.2,1641.7
1929,18115,1756.9,-844.36,518.48,874.49
1930,17308,-1440.6,-560.29,1195.2,1762.8
1936,9283.6,-326.47,1.7426,1458.5,1622.2
1928,11337,112.65,-251.55,843.13,1435.3
1958,26912,3328.1,-669.93,754.94,1634.7
1987,14486,141.26,1164.5,408.14,1102.3
1973,35978,5795.5,2446.6,870.88,689.07
1939,27642,-522.5,-54.206,789.37,-31.245
1953,39134,467.86,10.214,1075.4,546.61
1944,68513,-4624.1,-890.5,1438.2,1255.3
1960,6755.8,-45.214,-117.75,1072.2,1610.9
1997,25702,2408.5,807.64,2075.5,389.9
1959,30837,-1403.2,-841.13,977.52,1270.1
1975,22815,-596.2,548.89,419.85,1638.1
1986,23835,-713.46,562.32,3.1793,1204.6
1992,37911,1923.2,2342.6,659.19,450.7
1951,52355,1477,5414.9,-1914.5,1916.8
1954,22185,-1910.2,-974.55,699.38,880.69
1950,39559,-82.495,286.95,76.386,1133
1949,81653,1854.2,11277,5494.4,-767.86
1932,70758,2700.7,-840.79,50.06,1602.4
1970,68067,-608.85,-1355.6,927.13,2242
1961,58214,-708.32,-2334.1,250.63,219.96
1941,44872,2278,-610.6,1155.6,2366.7
1978,19374,703.63,-7.3117,1148.2,427.76
1956,85778,-2881.6,-1765.9,1770.3,-268.57
1987,13936,-412.49,-443.24,940.41,1090.2
1968,33605,-941.72,35.022,1736,1335.1
1969,25464,2619.1,-159.74,175.2,445.63
1957,51870,-4226.8,-264.4,1665.7,2299
1977,36351,-2565.8,-185.01,1051.5,2953.2
1935,60424,-4200.8,-611.59,1611.6,782.93
1966,14334,-949.49,-401.41,806.68,1496.1
1933,99096,557.22,159.79,126.2,1746.6
1936,42310,14176,-2055.4,1093.1,1254.3
1967,39971,-872.01,1342.8,681.26,1042.8
1976,43877,798.03,232.37,571.57,1279.6
1974,39039,80.95,-1434.7,828.68,910.26
1945,44786,-2322.9,-422.14,1301.5,1073.9
1963,45274,-2741.9,-306.32,111.98,1685.3
1947,38094,-3051.3,-111.69,877.6,277.83
1937,13531,1094.1,405.85,1043.3,1468.8
1936,22872,717.19,13.849,92.302,990.3
1940,57501,-1388.6,1647.4,984.02,1778.2
1946,27603,-145.13,341.05,-307.17,514.62
1933,38634,8750.7,4932.4,-1985.2,1497.3
1939,30222,1778.6,1015.1,1552.6,539.41
1945,19407,-4.1722,-449.53,522.77,1153.3
1931,29404,9677.9,-942.29,1640.9,-5.7211
1932,29872,1530.1,4126.2,623.7,1238.1
1938,37824,-880.67,903.57,91.208,1085.5
1929,13423,-284.28,475.94,1966.4,2329.5
1944,49043,4723.7,65.23,-790.43,660.58
1942,33349,-2117.4,-1270.8,750.16,676.04
1934,26871,4744.5,3425.1,-1208.1,1234.2
1928,37982,-389.37,170.24,610.54,1574.3
1941,59798,-3199.4,-2262.7,885.78,540.49
1948,21783,225.85,14.195,366.01,860.55
1962,40937,-2324.4,-1505.5,131.08,-63.529
1961,16389,-566.26,-396.07,576.39,1107.7
1956,47733,-3773.5,-778.6,-80.208,171.36
1947,13368,-704.93,-518.62,1210.3,1336.7
1955,74630,-2916.3,-2887,852.99,849.16
1959,12262,1277.2,-194.1,640.36,1081.5
1960,22246,2733.2,2682.9,-362.05,1456.2
1944,16897,-1198.9,-469.83,805.53,1473.9
1943,39815,825.77,1890.6,1979.9,1744.7
1963,29436,2414.4,-1463,951.07,1089.8
1957,16188,14.632,337.78,337.03,547.01
1942,54903,2964.1,-1232.6,1383.2,1340.6
1935,20125,-1220,-367.93,286.75,363.78
1953,36825,4427.4,7014.9,-2449.7,2930.2
1938,21773,1613.3,1514.6,701.7,1101.4
