1962,735.2,766.26,716.33,552.07,626.64,553.99,599.74,464.54,12650,12326,12067,11477,12.133,6,2.9333,9.2,1,1,1,1
1934,331.54,511.85,740.46,477.33,1037.1,1121.9,421.65,1027.6,29819,29088,21215,20841,2.8,4,4.2667,2.2667,-1,-1,1,-1
1941,1418.4,1028.1,1394.6,803.32,960.71,1061.8,1429.2,928.47,24424,23639,23006,22130,2.5333,2,4.2667,3.2,-1,-1,-1,-1
1938,1033.2,1336.9,772.47,2034.8,541.62,681.51,600.49,635.57,17625,13411,11646,11131,2.6667,2.1333,2.1333,2.2667,-1,-1,1,-1
1946,1105.9,1175.3,1781.4,1363,162.08,134.46,1437.9,198.94,25700,22256,20578,19107,4,5.8667,2.1333,2,-1,-1,1,-1
1927,1649.7,1590.3,292.13,506.29,443.23,556.36,446.98,391.68,18752,17924,17099,16979,12.133,11.333,11.6,12.667,1,1,1,1
1925,727.19,249.07,273.21,281.73,447.32,1321.5,1314.3,1314.3,27779,25138,21894,21379,4.1333,2.2667,2.9333,5.8667,-1,-1,-1,-1
1943,1476.1,1767,897.85,990.14,50.205,1468.9,720.7,720.66,31923,26163,25841,25661,2.8,2.1333,2.5333,4,1,1,-1,-1
1945,645.75,714.8,1868.1,30.07,466.51,890.96,1144.5,1509.4,24217,22629,21733,20749,3.0667,2.9333,2.2667,2.2667,-1,-1,1,-1
1947,1215.2,1823.4,1019.1,1650.9,1273.3,1460.7,1019.2,1153.5,26708,25633,24862,24545,2.9333,3.0667,2.8,4,-1,-1,-1,-1
1942,763.27,954.85,649.73,1710.4,697.05,192.74,415.34,950.42,34960,25320,24090,24080,11.467,3.0667,2.1333,3.8667,-1,-1,-1,-1
1940,1902.5,649.89,442.9,552.92,1442.7,1055.1,1247.2,319.76,27540,26433,25209,19935,8.1333,2.2667,2,4.4,1,-1,-1,-1
1939,178.98,236.22,185.02,180.22,499.17,1288.9,1105.3,835.46,14235,11042,8622.9,8171.1,11.867,11.733,8.5333,4.4,-1,-1,1,-1
1949,1582.8,1335.2,1581.2,1618.7,389.12,238.01,388.5,971.79,21040,20641,20323,19068,3.0667,3.0667,4,4.1333,-1,-1,-1,-1
1929,548.71,1326.3,607.5,1356.3,310.9,229.08,139.08,169.3,13717,12676,12600,7596.3,11.333,7.3333,12,9.8667,-1,-1,-1,-1
