-0.00010372,9.5432e-05,0.00035491,0.00032375,0.0010026,0.001066,0.002249,0.003415,0.0017921,-0.0024072,0.0029005,0.0039645,-0.00023369,-0.00027095,0.00033375,0.00045229,-0.00025814,-0.0013878,0.00079329,0.0017981,0.30093,0.20339,0.30431,0.20554,-0.30375,0.20819,0.30811,0.21448,-0.001374,-0.0010344,0.0026709,0.0028784,-0.0017104,-0.0020839,0.003626,0.0029362,0.26577,-0.2335,0.2671,0.23911,-0.2277,-0.20026,0.25644,0.21234,-0.00091622,0.0032465,0.0025535,0.005387,0.00015041,3.4445e-05,0.00035518,0.00023421,0.0018707,-0.0037044,0.002254,0.0040501,0.001443,-0.0018374,0.0020308,0.0030913,9.2455e-05,-0.0003611,0.00035085,0.00036408
0.0006089,-0.00063054,0.00087888,0.00074868,-0.0024059,-0.0037973,0.0084809,0.010615,-0.0013569,0.00037008,0.007502,0.0044401,-0.00044856,6.5989e-05,0.0006317,0.00067072,0.0029441,-0.00017507,0.0056332,0.0058505,0.25306,0.23983,0.26251,0.24933,-0.23086,0.25182,0.2403,0.2556,-0.0053783,0.0035149,0.0068761,0.0044435,0.0058207,0.0041281,0.0066085,0.0078877,0.27422,-0.21003,0.29598,0.22988,-0.26181,-0.22902,0.26998,0.23038,-0.0054277,0.00076814,0.0055634,0.0039478,0.00040769,-0.00043861,0.0010299,0.00090161,6.8536e-05,0.00028491,0.0085827,0.0044372,-0.002105,-0.0027866,0.0047887,0.0053048,-0.00062998,-0.00051048,0.00070825,0.00061867
-0.00036049,-0.00030472,0.00048325,0.00047572,-0.00092865,0.00011527,0.0023992,0.0061832,0.0068317,0.0030293,0.0077361,0.012743,-0.00066039,0.00067947,0.00078344,0.0017879,-0.0033218,0.014457,0.011956,0.019667,0.24674,0.2084,0.24719,0.23188,-0.19441,0.22952,0.26117,0.29365,-0.0031437,-0.0074641,0.011416,0.015356,-0.0061051,-0.013535,0.029589,0.024269,0.24775,-0.15832,0.35862,0.21988,-0.25965,-0.22784,0.29662,0.24706,0.00030088,-0.0011644,0.014763,0.010297,-0.0003907,-3.9935e-05,0.00052099,0.00054859,-0.00012835,-0.0076596,0.010586,0.010226,0.0037331,-0.0086733,0.0096016,0.013466,0.00012607,9.1852e-05,0.00099645,0.00057719
0.0003713,0.00018876,0.00052816,0.00048668,0.006798,0.0019494,0.025921,0.018761,-0.0026811,-0.0081779,0.0063041,0.013557,3.1633e-06,-0.0030142,0.0024415,0.0034797,0.0055183,-0.0024772,0.011432,0.0059696,0.24292,0.17314,0.31718,0.2905,-0.2476,0.20687,0.25885,0.22935,0.004364,0.0043791,0.0069941,0.0067088,-0.0046057,7.2255e-05,0.004834,0.0037639,0.27047,-0.25885,0.27222,0.2708,-0.20383,-0.203,0.25117,0.25796,-0.0041931,-0.0065816,0.0078965,0.0077653,-0.00086845,0.00047592,0.0015026,0.00093541,0.0050399,-0.0026444,0.0084041,0.0063272,0.0023128,-0.0021318,0.011469,0.0075739,-0.00061492,0.00027688,0.00096785,0.00056426
7.5168e-05,-0.00036217,0.0015666,0.00086239,0.00084508,0.0019387,0.012666,0.0107,-0.0037705,-0.0038543,0.012047,0.016769,-8.9059e-05,0.00045965,0.0014812,0.0015867,0.0020482,-0.0032318,0.0039157,0.0072995,0.24953,0.19736,0.27724,0.2366,-0.26705,0.19165,0.28343,0.24449,0.011717,-0.0033345,0.020966,0.021584,-8.6058e-05,0.0027912,0.0065783,0.010406,0.25517,-0.19326,0.30147,0.26343,-0.2618,-0.1872,0.30252,0.23495,0.014343,0.01515,0.024983,0.022033,0.0008092,-0.00051354,0.0011437,0.00099554,-0.0055286,-0.0023688,0.028685,0.014983,0.0024315,-0.0011494,0.0041731,0.0043028,0.0016436,-0.0026503,0.0030239,0.0035557
-0.00072521,-4.4072e-05,0.0013195,0.0013357,0.00059443,-0.0013554,0.008608,0.0066069,0.001617,-0.0039712,0.0090859,0.0070526,0.00058519,-0.00059521,0.0021965,0.0014068,-0.0036966,-0.00095813,0.01537,0.010119,0.29623,0.17225,0.37067,0.20565,-0.30002,0.19331,0.33133,0.22017,0.0021377,-0.003025,0.004922,0.0065038,0.0022761,-0.0029805,0.010902,0.0097874,0.23202,-0.18487,0.27597,0.20257,-0.21989,-0.20592,0.25824,0.23085,0.00037854,0.0040891,0.0086182,0.0073417,0.00092643,0.00027739,0.0022048,0.0013772,-0.0033007,-0.00019609,0.008455,0.0074364,0.002938,-0.0020584,0.0072807,0.0049642,0.00044041,-0.00047644,0.001036,0.00090715
-0.001097,0.0028007,0.0030338,0.0033529,0.022921,-0.037211,0.044896,0.049448,-0.022842,-0.01533,0.025565,0.020806,0.0046446,-0.0042716,0.00779,0.0062979,-0.016008,-0.012107,0.036645,0.0377,0.23348,0.20245,0.26627,0.25153,-0.23949,0.18058,0.26833,0.2736,-0.00055323,-0.0039626,0.010136,0.011998,-0.007729,-0.0059159,0.014373,0.012738,0.27329,-0.20408,0.29588,0.2437,-0.27208,-0.20831,0.30201,0.22029,0.0080369,0.004737,0.014211,0.012783,0.00055669,0.0011502,0.0024044,0.0014763,-0.0068665,-0.0013368,0.012211,0.0074985,0.0025832,0.00057455,0.0068626,0.0050013,0.00069982,0.00044052,0.0020248,0.001927
0.0018544,-0.0003643,0.0020125,0.0010374,-0.013859,0.0039565,0.026965,0.01079,0.0062797,0.002186,0.013667,0.0049678,-0.0017044,-0.0002935,0.0021227,0.00080694,-0.0066324,0.0020847,0.020162,0.0064681,0.23773,0.13321,0.35449,0.20228,-0.25131,0.2262,0.3113,0.27672,-0.0053061,-0.0011231,0.008068,0.0035958,-0.004587,-0.00051094,0.015695,0.0041664,0.22463,-0.14598,0.33291,0.23217,-0.23397,-0.21575,0.27385,0.23142,-0.0036354,0.00081253,0.0075174,0.0055929,0.00026648,0.0002689,0.0022414,0.00080076,-0.010189,-0.00057063,0.018157,0.0075346,0.021848,0.017697,0.024696,0.025434,-0.0056121,0.0058412,0.0058924,0.0073235
-0.0028525,0.0028274,0.0084558,0.0038283,0.016361,0.015761,0.033625,0.016299,-0.023692,0.002193,0.026537,0.012472,0.00052405,-0.00073579,0.0016864,0.00086319,-0.017423,-0.019551,0.036331,0.023332,0.17452,0.037143,0.3443,0.14525,-0.16098,0.20849,0.25764,0.28955,-0.0021578,0.0079728,0.022449,0.012979,-0.036625,0.010817,0.04723,0.017231,0.3404,-0.02876,0.35037,0.098246,-0.18156,-0.17541,0.48074,0.1909,-0.05894,0.0056606,0.067835,0.013559,-0.0020115,-0.0013695,0.0096827,0.0042335,0.030437,-0.0083644,0.049699,0.030373,-0.03392,0.0065076,0.056233,0.023907,-0.0014895,1.9655e-07,0.0062725,0.0052932
-0.00097445,0.00076576,0.0016934,0.0020843,0.0082115,-0.0028294,0.03829,0.017893,-0.0015472,-0.00029072,0.044404,0.01673,-0.0022072,-0.00016883,0.0030533,0.0033533,-0.0012569,0.00065869,0.006275,0.011996,0.19489,0.17751,0.27003,0.2775,-0.15024,0.14807,0.34601,0.36088,0.014447,-0.0053548,0.01911,0.013703,-0.006101,0.005747,0.015815,0.008598,0.24959,-0.1972,0.3128,0.22304,-0.24994,-0.18409,0.27893,0.2166,0.024093,0.01232,0.032358,0.020108,0.0053253,0.0013812,0.0066449,0.0045503,-0.012159,0.028731,0.019373,0.032909,0.01284,0.029568,0.050763,0.045311,0.0063053,0.0022125,0.016241,0.0088763
