1935,19803,36.167,-435.1,1075.6,3604.9
1953,41447,6802.1,6388.7,1742.2,2694.4
1938,21984,1658.6,1331.8,1564.4,2212.5
1972,46460,-1345.4,68.436,1028.4,887.17
1984,17187,1268.7,-112.6,-194.4,2445.9
1976,15383,-287.91,542.92,861.79,2320.4
1958,34898,-1876.6,-571.28,561.02,2109.7
1980,14461,681.87,941.16,-763.11,2399.8
1979,10782,345.98,739.17,909.37,2216.7
1977,9872.2,1738.4,550.84,-507.6,2553.4
1973,78840,-4117.5,-365.99,717.07,2125.2
1934,55900,-2760.1,-232.54,1665.5,958.43
1950,24659,4472.7,-1166.3,1542.5,1547.7
1975,37587,-2375.9,-521.85,867.93,2062.7
1940,8474.7,1772.6,-287.98,1469.6,2203.5
1968,41561,-1443.4,-394.79,798.3,1565.6
1981,23806,4809.5,3298.8,1816,3469.5
1960,20443,248.16,292.17,931.15,2120.8
1991,20578,528.55,1828.1,1286.3,1402.7
1989,12556,3.2011,-279.23,1096.8,2229.8
1949,8012.9,-263.83,-35.071,1989.4,942.32
1943,28859,8719.6,-602.53,-758.26,2103.9
1939,21699,496.41,587.49,2765.5,2014.5
1974,34484,-457.64,-665.58,462.57,1858.1
1982,22653,525.83,225.73,1733.7,1790
1988,18252,-746.55,-238.53,-572,1362.1
1983,26679,5509.6,6540.7,30.172,2431.2
1978,27341,19584,-3199.2,1242,2441.3
1969,37574,2386.2,1048.5,-332.05,2490.6
1870,38961,192.55,-865.64,2533.8,1766.2
1898,14169,3208,-301.53,879.68,2260.6
1892,29542,-1374.4,336.82,1099.9,2760.8
1892,36160,5907.6,-1354.3,-83.319,1218.3
1890,14292,574.52,851.04,1065,2987.7
1867,9763.8,12.371,180.87,2006.5,3176
1883,15185,-581.19,-116.71,1733.4,1262.6
1863,38278,545.06,2392.7,944.06,3059.8
1890,12555,220.73,-64.123,671.47,2031.4
1840,11423,2420.6,-42.843,1132.2,2063.4
1888,30644,203.48,-422.11,789.05,2990.4
1851,24667,5092.8,-431.37,990.4,2778.5
1875,15272,1078.3,340.43,1821.1,2226.8
1987,8997.3,104.38,-124.23,417.7,437.21
1987,32873,482.36,1449,2010.7,1730
1987,20123,-957.91,269.09,1442.9,1084.5
2002,1.2046e+05,3951,-2315.9,1261.9,2290
1996,21991,-140.05,-371.79,568.36,1610
2001,68755,-4104.1,-690.19,1739,1961
1987,20351,3902.2,-1447.3,1373.2,1161.2
