-0.67893,-0.045694,0.054875,-0.15819,-0.13103
-0.67146,0.045349,0.020945,-0.13232,-0.20626
-0.61816,0.068304,0.019444,-0.14934,-0.21847
-0.62244,-0.038017,0.019618,-0.12896,-0.21006
-0.63259,0.0089189,0.047372,-0.19826,-0.16833
-0.64189,-0.075733,0.073702,-0.18168,-0.14943
-0.6326,0.022037,0.02331,-0.18361,-0.17514
-0.59556,-0.009284,0.056479,-0.1947,-0.21369
-0.4851,0.088151,-0.080186,-0.21523,-0.083146
-0.5376,0.06601,0.016378,-0.16742,-0.18618
-0.48671,0.28375,-0.0093514,-0.22424,-0.094572
-0.25294,-0.060384,-0.00055446,-0.10078,-0.18792
-0.57992,0.02412,-0.039903,0.10452,-0.34343
-0.4286,0.022413,0.011419,-0.25172,-0.254
-0.64535,0.13248,-0.032147,-0.22456,-0.079858
-0.38465,0.11765,0.029724,-0.078826,-0.2244
-0.52099,0.11891,-0.054502,-0.15999,-0.2209
-0.58332,0.022843,-0.022761,-0.16156,-0.2069
-0.60179,0.16116,-0.045045,-0.10902,-0.20323
0.59447,0.080297,0.17429,-0.18472,-0.24358
-0.3451,-0.075604,0.17303,0.088997,-0.43939
-0.30233,-0.064273,0.20274,0.052474,-0.43638
-0.26526,0.03863,0.013866,-0.19993,-0.29346
-0.50407,-0.34902,0.22885,-0.13462,-0.13003
-0.62277,-0.066063,0.07574,-0.24846,-0.037914
-0.59502,0.021106,0.060194,-0.19628,-0.12698
-0.5991,0.094356,-0.015275,-0.19322,-0.13159
-0.64429,0.01336,0.035044,-0.24001,-0.052462
-0.52022,-0.028613,0.066288,-0.23642,-0.18405
-0.42988,-0.27106,0.065887,0.0030638,-0.088401
-0.46039,-0.20613,0.18782,-0.12724,-0.21037
-0.071931,-0.1597,0.022504,-0.075245,-0.16901
-0.5324,0.028309,0.020853,-0.23214,0.0017784
-0.4112,0.0009614,0.022867,-0.21764,-0.012477
-0.50464,-0.27422,0.16251,-0.27551,-0.06294
-0.31978,0.29914,-0.065422,-0.23058,0.022905
0.45267,0.030148,0.03347,-0.17093,-0.25631
0.24828,0.037478,0.068348,-0.17749,-0.26504
0.4863,0.0074996,-0.0028869,-0.17246,-0.28672
0.21935,-0.0019299,0.14186,-0.2154,-0.20258
0.54544,0.25247,0.33404,-0.067034,-0.16244
-0.5155,0.2246,-0.046836,-0.27864,0.07953
-0.54946,0.26937,-0.056077,-0.1997,0.016609
-0.56318,-0.23506,0.17584,-0.17511,-0.062195
0.38196,0.035856,0.15099,-0.071251,-0.18694
-0.33049,-0.091328,0.037377,-0.38374,-0.052987
-0.51973,0.39615,-0.18101,-0.013581,-0.19743
-0.63181,0.0094622,0.04,-0.28251,0.013579
0.55573,0.11542,0.12057,-0.14762,-0.034955
-0.53979,0.25138,-0.018579,-0.306,0.015608
0.54896,0.24206,0.3512,0.027767,-0.02204
-0.24348,-0.091266,-0.03677,-0.050931,-0.13369
0.48143,0.038373,0.038921,-0.13909,-0.22431
0.62245,-0.16049,-0.23549,-0.14835,-0.087506
-0.43902,0.20257,0.018779,-0.056636,-0.034062
-0.46693,-0.18904,0.15552,0.14045,-0.093025
-0.40027,-0.049152,0.17026,-0.092081,-0.26147
-0.48122,-0.37463,0.19449,0.31564,-0.24704
-0.43751,0.42339,-0.2243,0.23855,-0.22405
-0.43248,0.44168,-0.22469,0.17183,-0.18554
0.36836,-0.09508,-0.10135,0.032464,0.00014362
0.60443,-0.1708,-0.22051,-0.21242,-0.2209
0.3556,0.093035,0.033845,-0.13274,-0.28041
0.65915,-0.0043782,0.051513,-0.20295,-0.21662
-0.41836,0.41279,-0.29275,0.1795,-0.28752
-0.53984,-0.27487,0.1698,0.21524,-0.24927
0.52595,-0.096045,-0.080669,-0.11243,-0.1866
0.46413,0.25817,0.42755,0.12183,0.11389
-0.36765,0.045648,0.060032,0.024424,-0.40017
0.54347,-0.167,-0.18256,-0.20686,-0.19244
-0.29141,0.16538,-0.19163,-0.2979,-0.15483
-0.21963,-0.030679,0.050111,-0.12429,-0.25082
-0.51646,0.30777,-0.21235,0.014421,-0.22031
-0.5228,0.26102,-0.21868,0.017592,-0.22505
0.47594,0.32274,0.33516,0.13848,0.11455
-0.44455,-0.32159,0.18395,0.26502,-0.3258
-0.41119,0.018208,0.1564,0.024092,-0.30378
0.384,-0.048947,-0.032497,-0.17192,-0.15804
0.56919,0.1143,0.23055,-0.16219,-0.21375
0.53316,-0.076817,-0.029751,-0.20401,-0.25917
0.53465,0.032858,0.11303,-0.22267,-0.2637
0.43634,0.23469,0.28836,-0.049169,-0.17051
0.49915,0.17757,0.24201,-0.073582,-0.05815
-0.43188,-0.16924,0.16432,0.021683,-0.29674
0.55274,-0.0063654,0.066989,-0.1596,-0.23353
0.35731,0.078508,0.013229,-0.17883,-0.22126
0.36091,-0.055402,0.12623,-0.23839,-0.14055
0.5672,0.062131,0.13872,-0.20955,-0.25954
-0.51137,0.19432,-0.0098467,-0.28734,-0.096932
-0.49819,0.18667,-0.047053,-0.18685,-0.35846
-0.3826,-0.22639,0.12446,-0.087305,-0.21923
0.40481,0.092941,0.10542,-0.10622,0.045562
-0.43351,-0.094778,0.2325,-0.12848,-0.19088
-0.44164,-0.059255,0.12949,-0.010165,-0.33126
-0.57149,-0.068251,-0.0083282,-0.15013,-0.20524
-0.52822,-0.093463,0.15788,-0.2026,-0.17438
-0.4515,-0.043685,0.0059337,0.11003,-0.41616
-0.60157,-0.1729,0.083656,-0.083665,-0.14819
-0.29749,0.067423,-0.090185,-0.092158,-0.16378
-0.15261,0.080893,0.2105,-0.062044,-0.20284
-0.59345,-0.086279,0.060936,-0.1717,0.026679
-0.537,-0.12896,0.082597,-0.33311,-0.092429
-0.36452,0.13466,-0.036657,-0.11802,-0.28127
-0.22945,0.11521,0.22543,0.024803,-0.28858
0.45553,0.17741,0.10431,-0.18472,-0.26892
-0.34512,-0.18296,0.019915,-0.15309,-0.11879
-0.40819,-0.17905,0.19357,-0.11138,-0.14594
-0.57379,0.19979,-0.11158,-0.2402,-0.015907
-0.34631,0.21124,0.13231,-0.2014,-0.18516
-0.48546,0.11929,-0.085234,-0.20096,-0.048027
-0.4044,-0.0030598,0.018252,-0.32835,-0.14551
-0.51727,-0.0028008,0.016694,-0.28077,0.0077165
-0.37529,-0.025505,-0.048935,0.31299,-0.080202
0.48243,0.17617,0.19594,0.19431,0.14655
0.41505,-0.081418,-0.19231,0.14283,0.15844
