27294,1338,47.199,857.55,2764
42355,7896.5,-2538,839.83,614.51
32367,-987.16,872.76,594.46,2166.2
13028,-289.86,553.94,366.31,1090.4
32995,1236.8,682,1046.7,1133
25806,5255.8,-1085.3,998.6,1443
26549,-2175.4,-782.48,1172.4,1428.6
18977,1991.5,1346.7,1348.3,1180.9
66392,3125.5,6942.9,-1543.4,1995.8
36982,-2647.5,-877.97,749.33,1211.8
23893,-2093.4,-317.47,1271.9,1093.5
30540,-184.63,-805.52,789.73,615.43
36766,1609.4,450.73,786.92,2674.9
23287,9065.9,-245.04,529.17,2077.6
20850,236.07,-838.57,668.02,627.92
69970,-5710.2,-1166.5,1081.6,1284.2
20949,-1491.7,-681.64,958.81,1204.7
19096,-2026,-895.12,743.95,829.3
64247,-4454.4,93.494,1120.2,441.71
64593,-2296.3,-2426,1237.3,1623.1
27290,-1636.3,-801.54,859.65,879.39
71233,-3434.6,-2769.7,1491.5,1570.9
43155,-3388,-681.25,1091.7,1248.2
84540,-3808.5,-2599.1,498.39,1621.7
41533,-2150.9,655.5,2234.6,2594.7
41512,-814.14,132.14,232.54,907.23
51687,-2717.7,173.87,1701.7,1597.2
21234,-1444.2,-423.76,624.42,1263.9
7893.4,1375.4,-246.9,560.63,585.97
22837,-763.25,-195.13,139.38,726.06
42322,2974.2,159.24,827.24,1443.5
12824,-971.05,-366.06,799.82,788.56
18053,2029.6,-271.65,840.91,545.9
