1942,-0.002781,0.00052939,0.0035705,0.0020392,0.025471,-0.00014121,0.036886,0.016195,-0.0034532,-0.0024371,0.010249,0.012591,-0.001333,-0.002117,0.0021831,0.002846,-0.0059604,-0.0013716,0.010463,0.011772,0.22475,0.035242,0.33769,0.20159,-0.12346,0.13324,0.16615,0.37217,-0.011899,-0.0067193,0.025722,0.056072,-0.0015889,0.0040509,0.01194,0.0086399,0.34223,-0.051458,0.40476,0.13936,-0.19846,-0.017649,0.25071,0.4144,-0.0078382,0.014884,0.016562,0.05746,-0.00047422,-0.0012199,0.0014385,0.0014847,0.040829,0.010245,0.048385,0.016408,-0.017991,-0.000303,0.031292,0.021013,-0.00078807,0.0035859,0.0018103,0.0056375
1942,-0.010043,-0.0025779,0.010199,0.0033567,0.033003,0.0031636,0.057775,0.018586,-0.0094276,-0.025955,0.029315,0.042488,-0.0021366,-0.002876,0.0048534,0.0083138,-0.077256,-0.019541,0.07771,0.024336,0.25382,0.064635,0.32223,0.18005,-0.086687,0.18565,0.17717,0.36374,0.002957,0.017838,0.021081,0.050628,-0.056772,0.0032679,0.057231,0.014557,0.24311,-0.1535,0.32128,0.25311,-0.051629,-0.26029,0.25197,0.40514,-0.0035769,-0.010184,0.04716,0.056861,-0.0096061,-0.0016826,0.010226,0.0040064,0.0072346,-0.0050262,0.015113,0.013922,0.0032237,-0.034278,0.015149,0.045523,0.0019983,-0.0065352,0.0026218,0.0086158
1942,0.0039788,-0.0048014,0.013534,0.0070257,-0.024227,0.0075364,0.06583,0.034759,0.036457,-0.015911,0.044852,0.027447,0.0016345,-0.00135,0.0019911,0.0024726,0.048813,0.015938,0.091008,0.024466,0.0024438,0.12582,0.516,0.29442,0.063456,0.12712,0.26284,0.26206,0.0076069,-0.0081226,0.017805,0.02397,0.013367,-0.0044285,0.073896,0.017135,0.13397,-0.078492,0.52247,0.21715,-0.0021285,-0.06608,0.2369,0.17653,-0.0099905,0.00154,0.025131,0.02938,-0.0043049,-0.00017173,0.0086351,0.001326,0.018371,0.018631,0.061398,0.025187,-0.00082368,-0.0070736,0.025857,0.021424,-0.0052428,-0.0050303,0.005759,0.0059522
1942,0.0014212,0.00041796,0.010385,0.0044887,-0.017744,0.019716,0.048483,0.026516,0.030534,-0.0099228,0.042279,0.01758,0.00095624,0.00073545,0.0027503,0.0034514,0.0095331,-0.0073542,0.07319,0.03374,-0.25197,-0.078533,0.49327,0.20613,0.30726,-0.0082584,0.32589,0.096358,0.012098,0.0017277,0.019651,0.019164,0.02638,0.013677,0.08265,0.03197,0.036232,0.10853,0.3722,0.36785,0.043198,0.087938,0.26412,0.19869,-0.00011633,-0.0044358,0.014345,0.023996,-0.0057159,-0.00067845,0.0087995,0.0024478,0.010324,-0.012299,0.044229,0.033443,0.017066,-0.0059007,0.021302,0.019012,-0.0060287,-0.0028471,0.0060299,0.0028516
1941,0.0023137,-0.00051968,0.0044387,0.0015199,-0.024983,-0.005687,0.026424,0.020365,0.038898,-0.0091326,0.059863,0.015853,-3.0144e-05,-0.00027836,0.0069796,0.00090428,0.013959,-0.0080179,0.037967,0.022082,0.13316,0.12449,0.40625,0.27331,0.10906,0.21094,0.2392,0.26326,-0.0123,-0.0048515,0.05055,0.0068033,-0.011743,-0.017461,0.028697,0.017781,0.43675,-0.14445,0.51795,0.15418,-0.065024,-0.0097289,0.081798,0.065286,-0.011171,0.0039061,0.057004,0.0070086,-0.00040237,0.0062478,0.0023215,0.0063611,0.036785,0.018765,0.061014,0.031953,0.0098049,-0.01124,0.026852,0.019225,-0.0018356,-0.0020635,0.0074864,0.0022453
1941,-0.0022714,-0.00062531,0.0025381,0.0026143,-0.019836,-0.013664,0.02196,0.013724,0.058634,0.010214,0.076987,0.022735,-0.0015531,-0.00071688,0.004427,0.0032553,-0.015422,-0.02374,0.016609,0.026474,0.25447,0.063368,0.4147,0.20173,0.010153,-0.030176,0.38081,0.24885,-0.014382,-0.0005388,0.035398,0.044237,-0.027457,0.0031038,0.027457,0.010967,0.27591,-0.13835,0.34704,0.21641,0.035052,-0.14718,0.17213,0.41419,-0.014807,-0.020074,0.023005,0.037836,-0.0013575,0.0015756,0.0017413,0.0030251,0.0057594,0.031314,0.016324,0.041188,0.0020369,-0.00036775,0.012467,0.010938,0.00016651,0.00072645,0.0013713,0.0014683
1941,0.0011514,-0.0021843,0.0040898,0.002535,-0.0026128,0.013198,0.018247,0.028894,0.019761,0.011504,0.050789,0.019195,0.0015404,-0.0026879,0.0048387,0.0067194,-0.012911,0.0054055,0.021778,0.016206,0.28791,0.11419,0.31961,0.25929,-0.16039,0.013643,0.35045,0.293,0.01062,-0.02376,0.030255,0.050639,-0.02508,0.0082867,0.049359,0.039143,0.19623,-0.17482,0.27805,0.30541,-0.23242,-0.1557,0.28125,0.27819,0.045172,0.012017,0.063444,0.025211,-0.00072598,0.0013624,0.0026463,0.0050893,0.0087071,0.0099395,0.024012,0.021106,-0.0036899,-0.0017332,0.042171,0.032439,0.0036727,0.0018035,0.0070632,0.0045961
1941,0.00039474,-0.00096309,0.0012447,0.0044729,-0.0053525,-0.0046255,0.0091895,0.021944,0.0068129,-0.0079446,0.0083636,0.019043,-0.0014444,-0.00037074,0.0021448,0.0025669,-0.0093942,-0.0024808,0.012866,0.019587,-0.13947,-0.21673,0.20677,0.34493,0.21436,-0.18118,0.26422,0.24505,-0.0054188,0.0091407,0.016307,0.016329,0.0040694,0.0068863,0.0063043,0.01363,-0.29609,0.20331,0.30131,0.22472,0.32261,0.10591,0.36773,0.17703,0.002083,0.0015961,0.013933,0.014514,0.0016103,0.0015339,0.0020983,0.0027451,-0.033992,0.0038838,0.035774,0.028519,0.036852,0.025312,0.03809,0.033237,-0.0024186,-4.9856e-05,0.0036165,0.0044494
1935,0.0046024,-0.0084547,0.0061296,0.0085086,-0.03341,-0.024017,0.036685,0.058534,0.044965,-0.011229,0.047936,0.012351,-0.0031246,-0.0038531,0.0033529,0.0039984,0.0046828,0.023596,0.046295,0.041913,-0.25705,0.031649,0.46231,0.23588,0.32241,-0.066433,0.42793,0.13499,-0.044601,0.019952,0.086216,0.067882,0.019676,0.0055716,0.024347,0.0095911,-0.20233,0.19372,0.21522,0.1998,0.20853,0.17986,0.21718,0.18514,-0.0041295,0.013005,0.011046,0.014414,3.5424e-05,3.0009e-05,0.00012255,0.00023449,-0.00022867,0.0002563,0.0014436,0.0015632,0.0002056,0.00020683,0.001881,0.00243,-0.00011058,-0.00040057,0.00045945,0.000731
1935,0.00028382,4.7229e-05,0.00037541,0.00028853,-0.00052567,0.00042626,0.0026469,0.0026417,-0.018779,0.025655,0.028665,0.039294,-0.0022824,0.00014477,0.0091349,0.012279,0.0021786,0.0010871,0.0025274,0.0019186,-0.22583,-0.28422,0.23493,0.28996,0.21549,-0.10054,0.47265,0.18508,-0.059918,0.031109,0.092666,0.057281,-0.034922,-0.0075607,0.03661,0.021409,-0.067798,0.23982,0.25574,0.35897,0.14959,0.15077,0.18164,0.23387,-0.00058493,0.00021857,0.0016716,0.0023784,0.00056516,-0.0082641,0.0080276,0.018571,0.021497,0.011805,0.029697,0.021432,-0.00070632,0.00018144,0.0018917,0.001412,8.4958e-06,0.00034349,0.00028745,0.00041903
1935,0.0071115,0.0020983,0.010406,0.003289,-0.0027202,0.0014481,0.0034794,0.0030425,-0.03655,0.017582,0.071404,0.082116,0.0055138,0.00029672,0.0077278,0.0052795,0.025203,0.00706,0.028521,0.0095781,-0.35286,-0.13519,0.35718,0.18848,0.2875,-0.044559,0.39753,0.23694,0.018122,0.019246,0.019106,0.021131,0.0095127,0.0032172,0.010296,0.0041244,-0.14049,0.03046,0.23826,0.41551,0.18204,0.15903,0.18278,0.17275,6.1855e-06,-2.7998e-05,0.00072807,0.00099033,-0.0031905,-0.0038263,0.0039898,0.012483,0.025385,0.013425,0.060893,0.039012,0.0069627,0.0034987,0.0079983,0.0045914,-4.1901e-06,-5.8054e-06,0.00019382,0.00018692
1935,4.8969e-05,-2.0349e-06,0.00022315,0.00026895,-0.00077533,-0.0005646,0.0012126,0.0021879,-0.0017746,-0.0015823,0.0027333,0.0023671,-0.0058597,-0.003898,0.011766,0.0064898,-0.00063376,-0.00015631,0.0013451,0.0024459,-0.2501,-0.22505,0.25823,0.23346,0.20372,-0.10332,0.41931,0.32269,-0.030512,0.026827,0.055056,0.032636,-0.014181,-0.028676,0.014791,0.031775,-0.065371,0.19577,0.17741,0.27626,0.10579,0.14597,0.43532,0.21736,-0.0025938,-0.0036304,0.0034427,0.0041177,0.0021448,0.0004417,0.0089845,0.0086692,0.027291,-0.019216,0.04035,0.048452,-0.0042142,-0.0053872,0.0045261,0.0060835,-0.0063436,-0.0067497,0.0070383,0.0073118
1939,0.0062741,-0.0011703,0.010095,0.004732,-0.03077,0.0085331,0.060191,0.019955,0.036015,-0.010834,0.040537,0.01524,9.6844e-05,0.00057508,0.00084581,0.0010423,-0.014665,0.015516,0.028498,0.035016,-0.30052,-0.052025,0.42353,0.27598,0.33696,-0.019671,0.33852,0.07921,0.0013063,0.0020767,0.0050316,0.0045599,-0.0011809,0.0011589,0.0026219,0.0037032,-0.1946,0.23884,0.21136,0.27619,0.1565,0.14316,0.34044,0.16928,0.0012339,-0.00033901,0.0033847,0.0032973,-0.00012489,-2.5538e-05,0.0002622,0.00032395,-0.0008653,-0.00067125,0.0047881,0.0063873,-0.00037661,-0.00079982,0.0041919,0.006764,-0.00012327,0.00016644,0.00031051,0.00075485
