31557,-1506.4,111.95,1509.8,2000.8
1.5837e+05,-9125.1,-941.79,-1494,2314.3
35694,1605.4,43.727,565.08,1369
12827,-364.61,-718.75,824.55,999.61
32892,-2073.9,165.5,372.69,1307.4
46004,-2525.1,702.55,154.62,1699.6
29040,-1844.4,-350.84,448.77,1540.7
20016,1428.2,1256.7,2178.8,812.25
55372,7321,1848.6,1699.5,419.89
57893,-1875.4,-794.27,1329.4,1026.1
28971,-33.041,847.03,340.35,2014.1
26246,-1766.9,45.523,696.01,1027.6
41672,20237,-2339.1,875.57,1659.9
25533,11096,387.59,184.33,1381.1
22634,-1163.8,-326.93,820.83,648.39
72817,2096.4,1071,4216.1,100
24269,-468.16,-181.49,690.79,1623.9
20814,-1220.3,-1044,794.28,1102
53794,-2500.1,-849.35,349.04,1420.9
71798,-3275.3,510.83,555.69,2470.2
31485,2299.1,-1020.4,842.45,1549.7
93081,6285.3,-3500.7,991.89,1447.3
32901,-1635.6,-1262.9,846.77,1597.3
78795,3071.6,-2729.2,324.89,476.21
50608,-2161.2,-1034.2,1457.1,2037.1
42021,-120.5,-1065.5,1033,312.86
42284,-1722.4,-651.64,526.03,1925.9
21819,1450.7,-511.45,733.79,1099.4
12672,-404.71,329.32,1270.8,631.59
34104,830.14,-186.17,1047.6,748.66
9252.2,-749.39,-281.85,562.99,275.23
27705,-2017.7,-863.17,972.01,1213.2
19671,4600.6,740.34,380.57,740.02
