-0.00035809,-0.00047434,0.00039391,0.00056243,-0.0028142,-0.00070803,0.0045279,0.0013578,-0.0025524,-0.00045173,0.0033929,0.0030355,-0.0001431,-5.3141e-05,0.00032601,0.0003678,-0.00014773,0.0033803,0.0034585,0.0041823,0.2827,0.18456,0.31417,0.20126,-0.29798,0.21081,0.30797,0.21859,-0.0034769,-0.00019505,0.0038384,0.0046181,-0.00033787,-0.00053857,0.0034484,0.0051287,0.25037,-0.18427,0.29622,0.19318,-0.27124,-0.21245,0.28218,0.22497,0.00092296,0.0045031,0.002696,0.0051844,1.4393e-05,-5.3592e-05,0.00033494,0.0003277,-0.0039062,-0.00093174,0.0045161,0.0022584,0.0022995,-0.00013168,0.0033251,0.0027933,-0.0003715,-0.00025034,0.00041336,0.0003464
0.00015834,-0.0012488,0.00087561,0.0016038,0.0053072,0.0026425,0.0075999,0.0053374,0.005632,-0.0051979,0.024369,0.019803,-0.00072404,-0.00048049,0.0011778,0.0010057,0.001291,0.0072549,0.0091429,0.0094844,0.22309,0.17542,0.28478,0.24364,-0.18376,0.21513,0.20464,0.27451,-0.0076373,0.0062928,0.0076373,0.010204,0.00086793,-0.0073507,0.0085231,0.0094186,0.27726,-0.20408,0.35213,0.22436,-0.24957,-0.27476,0.26589,0.27909,0.0017745,-0.0087273,0.0082072,0.010807,0.00095287,0.00090775,0.0012208,0.001121,0.0016738,-0.0019238,0.0090093,0.007696,-0.0044894,0.0068764,0.0071913,0.0085022,0.0011123,0.00016778,0.0015306,0.00072355
0.00040526,0.00039699,0.0011039,0.00082815,0.0014619,-0.0061853,0.0089554,0.01088,0.0017015,0.00055749,0.0096667,0.0071725,-0.0010571,0.00058083,0.0014087,0.00080642,0.00071398,-0.0041253,0.0046821,0.0064277,0.25545,0.23415,0.26057,0.24069,-0.19994,0.24528,0.21969,0.25074,-0.0045531,0.0023777,0.0061117,0.0060113,0.001648,0.006293,0.0061628,0.013778,0.29058,-0.22199,0.31207,0.24321,-0.24626,-0.24934,0.25592,0.25079,-0.003608,-0.0027028,0.0047323,0.0051682,0.00033287,1.3844e-05,0.00076812,0.0016825,-0.0014961,0.0029151,0.016321,0.010282,0.0030719,0.0026889,0.0055936,0.0036966,-0.00045027,0.00038931,0.00054431,0.00065171
0.00024594,-0.0006278,0.00057678,0.0014012,-0.0082997,0.0090479,0.0099403,0.010658,0.014614,0.023134,0.01511,0.025266,-0.0020261,0.0017547,0.0028166,0.0018922,0.00081052,-0.0068676,0.0058996,0.0072814,0.19186,0.19982,0.23981,0.26214,-0.11002,0.24122,0.23691,0.34155,-0.00057447,-0.0017453,0.0072439,0.010413,0.0043572,0.0012431,0.0079838,0.0084746,0.27922,-0.16161,0.28698,0.25159,-0.24714,-0.25928,0.27093,0.31477,0.0049583,-0.0072623,0.0091634,0.0095464,0.001496,0.00022616,0.0017463,0.0017173,-0.0024809,-0.009892,0.0079874,0.013707,0.002475,-0.01273,0.0047825,0.01348,0.00041724,-0.0002087,0.00075384,0.00055548
0.00018377,-0.00020973,0.0023601,0.0017986,-0.011809,0.010059,0.023212,0.023707,0.022153,0.012515,0.076561,0.028067,-0.0016565,7.958e-05,0.0064356,0.0034385,-0.0010993,-0.003774,0.0091985,0.0086513,-0.11537,-0.10729,0.20704,0.13022,0.24215,-0.12626,0.45606,0.26556,-0.016106,-0.015878,0.021031,0.022709,-0.0037395,0.0020426,0.0092642,0.0047424,-0.17847,0.12508,0.26289,0.14903,0.17744,0.054893,0.55396,0.26452,0.0087049,0.0042695,0.012762,0.0084289,0.00039811,-0.00012184,0.001108,0.0009806,0.0041228,-0.0081632,0.018293,0.014056,0.0045629,0.00252,0.019814,0.016094,-0.0016134,0.001184,0.0021042,0.0018539
0.0037995,-0.001264,0.0038632,0.0018367,0.017422,0.0007619,0.019407,0.012528,0.014227,0.016242,0.018933,0.031312,-0.00064016,0.0029578,0.0045995,0.0046216,0.010968,-0.005177,0.011843,0.0086485,0.38092,0.10322,0.39187,0.27129,0.062194,0.10969,0.11412,0.18013,-0.004684,-0.00087689,0.0077775,0.013644,0.0080791,-0.0015656,0.010405,0.0047674,0.3771,-0.22771,0.40298,0.31305,0.057477,-0.14587,0.13924,0.21841,-0.010427,-0.013886,0.014877,0.020797,0.00064136,-0.0009375,0.00097657,0.001282,0.039738,0.011611,0.039738,0.015533,0.023474,0.0015719,0.027698,0.014564,-2.9441e-05,0.0019205,0.0012109,0.0027258
-8.7661e-05,0.00090816,0.0025204,0.0015112,0.0095339,-0.0023747,0.012568,0.01053,-0.0073878,-0.0035672,0.016577,0.028291,-0.0011635,0.00095053,0.0016898,0.0019846,-0.0028338,0.0033764,0.013471,0.014648,0.23451,0.15263,0.32121,0.2613,-0.2696,0.15434,0.29215,0.2629,0.0080571,0.00024958,0.01117,0.0085138,-0.012763,-0.0032405,0.015336,0.015369,0.22036,-0.17104,0.31422,0.33475,-0.17575,-0.10503,0.29198,0.28094,0.0018433,0.010471,0.0071609,0.015781,-0.0018678,-0.0013489,0.0025959,0.0022204,0.0080675,0.0016365,0.014588,0.010009,0.011881,-0.0021169,0.024895,0.01191,-0.001232,0.0012391,0.0020326,0.0021951
-0.0005915,-0.0017603,0.002908,0.0025801,0.024554,-0.040801,0.0433,0.06306,-0.050736,0.0040001,0.053032,0.02245,0.00049967,0.00095545,0.0019311,0.0017512,-0.0058416,0.0053664,0.016591,0.016529,0.23725,0.13101,0.28161,0.2703,-0.28187,0.19069,0.28502,0.25375,-0.0021159,-0.0017396,0.014745,0.015985,-0.01239,-0.004978,0.01707,0.012951,0.19925,-0.22226,0.28504,0.29633,-0.2225,-0.21449,0.26075,0.26566,0.011649,0.007368,0.013209,0.020864,0.00072771,0.0012321,0.0016778,0.0026269,-0.00086477,0.011497,0.014297,0.019481,0.0048995,0.022675,0.036673,0.03612,-0.00011036,-0.00052117,0.0016274,0.0017652
-0.002959,0.0026026,0.0082286,0.003763,0.018008,0.014896,0.034906,0.015903,-0.023933,0.0017729,0.025805,0.012364,0.00032556,-0.00059533,0.0016221,0.00078137,-0.01752,-0.019318,0.036198,0.022674,0.173,0.037293,0.32572,0.1544,-0.15894,0.20305,0.2522,0.28532,-0.0019628,0.00767,0.0222,0.012266,-0.034685,0.0097081,0.046493,0.018458,0.34713,-0.028207,0.35895,0.095796,-0.19618,-0.18121,0.47982,0.19644,-0.057885,0.0041062,0.067246,0.011769,-0.0022672,-0.0010822,0.0093708,0.0042094,0.030291,-0.0071082,0.048441,0.02923,-0.033963,0.0070443,0.056289,0.022743,-0.0012808,0.00051357,0.0062202,0.0051039
-0.00061739,0.00047533,0.0015633,0.0013226,0.0036565,0.0022948,0.034402,0.018785,0.003417,0.0030671,0.051599,0.018375,-0.0022903,9.4279e-05,0.0032742,0.0033355,-0.00040369,0.00095098,0.0096094,0.014256,0.18009,0.14793,0.2556,0.2673,-0.14999,0.14513,0.36233,0.38397,0.010505,-0.0033352,0.016438,0.01221,-0.0057371,0.0034563,0.013453,0.0090942,0.2527,-0.17459,0.34606,0.21368,-0.23925,-0.19022,0.27644,0.20507,0.011203,0.0081879,0.026412,0.016008,0.0060257,0.0027164,0.0064277,0.0061065,-0.016631,0.02185,0.021097,0.025666,0.016032,0.026079,0.055273,0.041749,0.0041845,0.0042878,0.015634,0.0090547
